,link,problem,solution,letter,prompts
5070,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_13,"Alice and Bob live $10$ miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is $30^\circ$ from Alice's position and $60^\circ$ from Bob's position. Which of the following is closest to the airplane's altitude, in miles?
$\textbf{(A)}\ 3.5 \qquad\textbf{(B)}\ 4 \qquad\textbf{(C)}\ 4.5 \qquad\textbf{(D)}\ 5 \qquad\textbf{(E)}\ 5.5$","We have two 30-60-90 triangles $ABC$ and $DBC$ that are perpendicular and share leg $BC$ (the altitude of the plane $p$ ). $AD=10$ The shared leg is the shortest leg of one triangle and the longest leg of the other. $A$ and $B$ are Bob and Alice respectively.
Find $AC$ and $DC$ in terms of $p$ . Use Pythagorean Theorem on triangle $ADC$ to produce $p=\sqrt{30}\implies\boxed{5.5}$",E,"<s> [INST] Alice and Bob live $10$ miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is $30^\circ$ from Alice's position and $60^\circ$ from Bob's position. Which of the following is closest to the airplane's altitude, in miles?
$\textbf{(A)}\ 3.5 \qquad\textbf{(B)}\ 4 \qquad\textbf{(C)}\ 4.5 \qquad\textbf{(D)}\ 5 \qquad\textbf{(E)}\ 5.5$ [/INST] We have two 30-60-90 triangles $ABC$ and $DBC$ that are perpendicular and share leg $BC$ (the altitude of the plane $p$ ). $AD=10$ The shared leg is the shortest leg of one triangle and the longest leg of the other. $A$ and $B$ are Bob and Alice respectively.
Find $AC$ and $DC$ in terms of $p$ . Use Pythagorean Theorem on triangle $ADC$ to produce $p=\sqrt{30}\implies\boxed{5.5}$which gives answer letterE </s>"
5071,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_13,"Alice and Bob live $10$ miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is $30^\circ$ from Alice's position and $60^\circ$ from Bob's position. Which of the following is closest to the airplane's altitude, in miles?
$\textbf{(A)}\ 3.5 \qquad\textbf{(B)}\ 4 \qquad\textbf{(C)}\ 4.5 \qquad\textbf{(D)}\ 5 \qquad\textbf{(E)}\ 5.5$","Non-trig solution by e_power_pi_times_i
Set the distance from Alice's and Bob's position to the point directly below the airplane to be $x$ and $y$ , respectively. From the Pythagorean Theorem, $x^2 + y^2 = 100$ . As both are $30-60-90$ triangles, the altitude of the airplane can be expressed as $\dfrac{x\sqrt{3}}{3}$ or $y\sqrt{3}$ . Solving the equation $\dfrac{x\sqrt{3}}{3} = y\sqrt{3}$ , we get $x = 3y$ . Plugging this into the equation $x^2 + y^2 = 100$ , we get $10y^2 = 100$ , or $y = \sqrt{10}$ $y$ cannot be negative), so the altitude is $\sqrt{3*10} = \sqrt{30}$ , which is closest to $\boxed{5.5}$",E,"<s> [INST] Alice and Bob live $10$ miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is $30^\circ$ from Alice's position and $60^\circ$ from Bob's position. Which of the following is closest to the airplane's altitude, in miles?
$\textbf{(A)}\ 3.5 \qquad\textbf{(B)}\ 4 \qquad\textbf{(C)}\ 4.5 \qquad\textbf{(D)}\ 5 \qquad\textbf{(E)}\ 5.5$ [/INST] Non-trig solution by e_power_pi_times_i
Set the distance from Alice's and Bob's position to the point directly below the airplane to be $x$ and $y$ , respectively. From the Pythagorean Theorem, $x^2 + y^2 = 100$ . As both are $30-60-90$ triangles, the altitude of the airplane can be expressed as $\dfrac{x\sqrt{3}}{3}$ or $y\sqrt{3}$ . Solving the equation $\dfrac{x\sqrt{3}}{3} = y\sqrt{3}$ , we get $x = 3y$ . Plugging this into the equation $x^2 + y^2 = 100$ , we get $10y^2 = 100$ , or $y = \sqrt{10}$ $y$ cannot be negative), so the altitude is $\sqrt{3*10} = \sqrt{30}$ , which is closest to $\boxed{5.5}$which gives answer letterE </s>"
5072,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_13,"Alice and Bob live $10$ miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is $30^\circ$ from Alice's position and $60^\circ$ from Bob's position. Which of the following is closest to the airplane's altitude, in miles?
$\textbf{(A)}\ 3.5 \qquad\textbf{(B)}\ 4 \qquad\textbf{(C)}\ 4.5 \qquad\textbf{(D)}\ 5 \qquad\textbf{(E)}\ 5.5$","Let Alice be at point $A$ , Bob be at point $B$ . Let the plane be at point $P$ and $X$ be the projection of $P$ onto the ground (the plane with contains $A$ and $B$ ). Let the height of the plane, or $PX$ , be $h$ . So, because of the $30-60-90$ triangles, \[AX = \dfrac{h}{\sqrt{3}}, BX = h\sqrt{3}\] By Pythagorean Theorem on $\triangle ABX$ \[\dfrac{h^2}{3} + 3h^2 = 100 \implies \dfrac{10h^2}{3} = 100 \implies h = \sqrt{30},\] which is clossest to $\boxed{5.5}.$",E,"<s> [INST] Alice and Bob live $10$ miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is $30^\circ$ from Alice's position and $60^\circ$ from Bob's position. Which of the following is closest to the airplane's altitude, in miles?
$\textbf{(A)}\ 3.5 \qquad\textbf{(B)}\ 4 \qquad\textbf{(C)}\ 4.5 \qquad\textbf{(D)}\ 5 \qquad\textbf{(E)}\ 5.5$ [/INST] Let Alice be at point $A$ , Bob be at point $B$ . Let the plane be at point $P$ and $X$ be the projection of $P$ onto the ground (the plane with contains $A$ and $B$ ). Let the height of the plane, or $PX$ , be $h$ . So, because of the $30-60-90$ triangles, \[AX = \dfrac{h}{\sqrt{3}}, BX = h\sqrt{3}\] By Pythagorean Theorem on $\triangle ABX$ \[\dfrac{h^2}{3} + 3h^2 = 100 \implies \dfrac{10h^2}{3} = 100 \implies h = \sqrt{30},\] which is clossest to $\boxed{5.5}.$which gives answer letterE </s>"
5073,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_14,"The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$","The sum of the geometric sequence is $\frac{a}{1 - r}$ where $a$ is the first term and $r$ is the common ratio. We know the second term, $ar,$ is equal to $1.$ Thus $ar = 1 \Rightarrow a = \frac{1}{r}.$ This means, \[S = \frac{a}{1 - r} = \frac{1/r}{1 - r} = \frac{1}{r(1 - r)}.\] In order to minimize $S,$ we maximize the denominator. By AM-GM, \[\frac{(r) + (1 - r)}{2} \ge \sqrt{r(1-r)} \Rightarrow \frac{1}{4} \ge r(1-r).\] Equality occurs at $r = 1-r \Rightarrow r = \frac{1}{2}.$ This gives the minimum value of $S$ as $\frac{\frac{1}{1/2}}{1 - \frac{1}{2}} = \boxed{4}.$",E,"<s> [INST] The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$ [/INST] The sum of the geometric sequence is $\frac{a}{1 - r}$ where $a$ is the first term and $r$ is the common ratio. We know the second term, $ar,$ is equal to $1.$ Thus $ar = 1 \Rightarrow a = \frac{1}{r}.$ This means, \[S = \frac{a}{1 - r} = \frac{1/r}{1 - r} = \frac{1}{r(1 - r)}.\] In order to minimize $S,$ we maximize the denominator. By AM-GM, \[\frac{(r) + (1 - r)}{2} \ge \sqrt{r(1-r)} \Rightarrow \frac{1}{4} \ge r(1-r).\] Equality occurs at $r = 1-r \Rightarrow r = \frac{1}{2}.$ This gives the minimum value of $S$ as $\frac{\frac{1}{1/2}}{1 - \frac{1}{2}} = \boxed{4}.$which gives answer letterE </s>"
5074,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_14,"The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$","A geometric sequence always looks like
\[a,ar,ar^2,ar^3,\dots\]
and they say that the second term $ar=1$ . You should know that the sum of an infinite geometric series (denoted by $S$ here) is $\frac{a}{1-r}$ . We now have a system of equations which allows us to find $S$ in one variable.
\begin{align*} ar&=1 \\ S&=\frac{a}{1-r} \end{align*}
$\textbf{Solving in terms of \textit{a} then graphing}$
\[S=\frac{a^2}{a-1}\]
We seek the smallest positive value of $S$ . We proceed by graphing in the $aS$ plane (if you want to be rigorous, only stop graphing when you know all the rest you didn't graph is just the approaching of asymptotes and infinities) and find the answer is $\boxed{4}.$",E,"<s> [INST] The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$ [/INST] A geometric sequence always looks like
\[a,ar,ar^2,ar^3,\dots\]
and they say that the second term $ar=1$ . You should know that the sum of an infinite geometric series (denoted by $S$ here) is $\frac{a}{1-r}$ . We now have a system of equations which allows us to find $S$ in one variable.
\begin{align*} ar&=1 \\ S&=\frac{a}{1-r} \end{align*}
$\textbf{Solving in terms of \textit{a} then graphing}$
\[S=\frac{a^2}{a-1}\]
We seek the smallest positive value of $S$ . We proceed by graphing in the $aS$ plane (if you want to be rigorous, only stop graphing when you know all the rest you didn't graph is just the approaching of asymptotes and infinities) and find the answer is $\boxed{4}.$which gives answer letterE </s>"
5075,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_14,"The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$","\[\textbf{Completing the Square and Quadratics}\] Let $r$ be the common ratio. If the second term is $1$ , the first must be $\frac{1}{r}$ . By the infinite geometric series formula, the sum must be \[S=\frac{\frac{1}{r}}{1-r}\] This equals $\frac{1}{r(1-r)}$ . To find the minimum value of S, we must find the maximum value of the denominator, $r(1-r)$ , which is $\frac{1}{4}$ , completing the square. Thus, the minimum value of $S$ is $\boxed{4}$",E,"<s> [INST] The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$ [/INST] \[\textbf{Completing the Square and Quadratics}\] Let $r$ be the common ratio. If the second term is $1$ , the first must be $\frac{1}{r}$ . By the infinite geometric series formula, the sum must be \[S=\frac{\frac{1}{r}}{1-r}\] This equals $\frac{1}{r(1-r)}$ . To find the minimum value of S, we must find the maximum value of the denominator, $r(1-r)$ , which is $\frac{1}{4}$ , completing the square. Thus, the minimum value of $S$ is $\boxed{4}$which gives answer letterE </s>"
5076,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_14,"The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$","Our sequence is $a_1,1,...$ . Since we know this is a converging series, our ratio is in $(0,1)$ . Because the 2nd term in the sequence is a 1, the ratio must be $\frac{1}{a_1}$ , so we can write $S$ as $\frac{a_1}{1-\frac{1}{a_1}}$ . With some manipulation we get $S=\frac{1}{a_1-1}$ . Since S has to be a ""positive number,"" we come to think $a_1$ is $2$ (makes S positive & we know a sequence/series of a ratio $1/2$ is definitely convergent). So our sequence is $2,1,1/2,1,4,...$ $2+1+1=\boxed{4}$ .
-thedodecagon",E,"<s> [INST] The sum of an infinite geometric series is a positive number $S$ , and the second term in the series is $1$ . What is the smallest possible value of $S?$
$\textbf{(A)}\ \frac{1+\sqrt{5}}{2} \qquad \textbf{(B)}\ 2 \qquad \textbf{(C)}\ \sqrt{5} \qquad \textbf{(D)}\ 3 \qquad \textbf{(E)}\ 4$ [/INST] Our sequence is $a_1,1,...$ . Since we know this is a converging series, our ratio is in $(0,1)$ . Because the 2nd term in the sequence is a 1, the ratio must be $\frac{1}{a_1}$ , so we can write $S$ as $\frac{a_1}{1-\frac{1}{a_1}}$ . With some manipulation we get $S=\frac{1}{a_1-1}$ . Since S has to be a ""positive number,"" we come to think $a_1$ is $2$ (makes S positive & we know a sequence/series of a ratio $1/2$ is definitely convergent). So our sequence is $2,1,1/2,1,4,...$ $2+1+1=\boxed{4}$ .
-thedodecagonwhich gives answer letterE </s>"
5077,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_15,"All the numbers $2, 3, 4, 5, 6, 7$ are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products?
$\textbf{(A)}\ 312 \qquad \textbf{(B)}\ 343 \qquad \textbf{(C)}\ 625 \qquad \textbf{(D)}\ 729 \qquad \textbf{(E)}\ 1680$","First assign each face the letters $a,b,c,d,e,f$ . The sum of the product of the faces is $abc+acd+ade+aeb+fbc+fcd+fde+feb$ . We can factor this into $(a+f)(b+c)(d+e)$ which is the product of the sum of each pair of opposite faces. In order to maximize $(a+f)(b+c)(d+e)$ we use the numbers $(7+2)(6+3)(5+4)$ or $\boxed{729}$",D,"<s> [INST] All the numbers $2, 3, 4, 5, 6, 7$ are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products?
$\textbf{(A)}\ 312 \qquad \textbf{(B)}\ 343 \qquad \textbf{(C)}\ 625 \qquad \textbf{(D)}\ 729 \qquad \textbf{(E)}\ 1680$ [/INST] First assign each face the letters $a,b,c,d,e,f$ . The sum of the product of the faces is $abc+acd+ade+aeb+fbc+fcd+fde+feb$ . We can factor this into $(a+f)(b+c)(d+e)$ which is the product of the sum of each pair of opposite faces. In order to maximize $(a+f)(b+c)(d+e)$ we use the numbers $(7+2)(6+3)(5+4)$ or $\boxed{729}$which gives answer letterD </s>"
5078,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_15,"All the numbers $2, 3, 4, 5, 6, 7$ are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products?
$\textbf{(A)}\ 312 \qquad \textbf{(B)}\ 343 \qquad \textbf{(C)}\ 625 \qquad \textbf{(D)}\ 729 \qquad \textbf{(E)}\ 1680$","We'll proceed from the factoring process above.
By the AM-GM inequality,
\[\frac{a_1+a_2+a_3}{3}\geq\sqrt[3]{a_1a_2a_3}\]
Cubing both sides,
\[\left(\frac{a_1+a_2+a_3}{3}\right)^3\geq{a_1a_2a_3}\]
Let $a_1=(a+f)$ $a_2=(b+c)$ , and $a_3=(d+e)$ . Let's substitute in these values.
\[\left(\frac{a+b+c+d+e+f}{3}\right)^3\geq{(a+f)(b+c)(d+e)}\]
$a+b+c+d+e+f$ is fixed at 27.
\[\left(\frac{27}{3}\right)^3\geq{(a+f)(b+c)(d+e)}\]
\[\boxed{729}\]",D,"<s> [INST] All the numbers $2, 3, 4, 5, 6, 7$ are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products?
$\textbf{(A)}\ 312 \qquad \textbf{(B)}\ 343 \qquad \textbf{(C)}\ 625 \qquad \textbf{(D)}\ 729 \qquad \textbf{(E)}\ 1680$ [/INST] We'll proceed from the factoring process above.
By the AM-GM inequality,
\[\frac{a_1+a_2+a_3}{3}\geq\sqrt[3]{a_1a_2a_3}\]
Cubing both sides,
\[\left(\frac{a_1+a_2+a_3}{3}\right)^3\geq{a_1a_2a_3}\]
Let $a_1=(a+f)$ $a_2=(b+c)$ , and $a_3=(d+e)$ . Let's substitute in these values.
\[\left(\frac{a+b+c+d+e+f}{3}\right)^3\geq{(a+f)(b+c)(d+e)}\]
$a+b+c+d+e+f$ is fixed at 27.
\[\left(\frac{27}{3}\right)^3\geq{(a+f)(b+c)(d+e)}\]
\[\boxed{729}\]which gives answer letterD </s>"
5079,https://artofproblemsolving.com/wiki/index.php/2016_AMC_12B_Problems/Problem_15,"All the numbers $2, 3, 4, 5, 6, 7$ are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products?
$\textbf{(A)}\ 312 \qquad \textbf{(B)}\ 343 \qquad \textbf{(C)}\ 625 \qquad \textbf{(D)}\ 729 \qquad \textbf{(E)}\ 1680$","First, we see that we want to try and maximize each vertex. Since the multiplication of each vertex is the product of three values, we want to maximize those three values. Doing so, we see that we want them to be as close as possible, giving $4.5^3$ (the average of all the values). This gives us the maximum for each vertex, multiplied by the 8 vertices, yields our answer $\boxed{729}$ Also note that if you cannot evaluate $4.5^3$ quickly, a rough approximation of $5*4.5*4*8$ will yield 720, very close to our answer. -rayprati",D,"<s> [INST] All the numbers $2, 3, 4, 5, 6, 7$ are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products?
$\textbf{(A)}\ 312 \qquad \textbf{(B)}\ 343 \qquad \textbf{(C)}\ 625 \qquad \textbf{(D)}\ 729 \qquad \textbf{(E)}\ 1680$ [/INST] First, we see that we want to try and maximize each vertex. Since the multiplication of each vertex is the product of three values, we want to maximize those three values. Doing so, we see that we want them to be as close as possible, giving $4.5^3$ (the average of all the values). This gives us the maximum for each vertex, multiplied by the 8 vertices, yields our answer $\boxed{729}$ Also note that if you cannot evaluate $4.5^3$ quickly, a rough approximation of $5*4.5*4*8$ will yield 720, very close to our answer. -raypratiwhich gives answer letterD </s>"
